Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-27 03:17:00,GBPJPY,3,Currency-Controller,73,/u/Currency-Controller/,Long,💵 GBPJPY: What is happening?,gbpjpi bottom look gbpjpi experienc declin approxim market session commenc wednesday sterl show weakn comparison japanes currenc drop around  current  august econom calendar gbpjpi rel middl trader focus upcom consum read thursday follow domest product figur friday,1
,2023-09-27 02:00:24,GOLD,2,Trade_Masters1347,75,/u/Trade_Masters1347/,Short,VENTE XAUUSD,trader session daujourdhui surveillon xauusd opportunité autour xauusd négocié tendanc haussièr réussi briser actuel attendon correct retrac potentiel tendanc,-1
,2023-09-27 01:03:02,NDQ,3,QuanTechTraderPP,20,/u/QuanTechTraderPP/,Short,Analysis On NASDAQ (NDQ): It is not too late to sell,pass nasdaq strong gotten stronger profit better trigger mainli noth noth traderapprenticep quantechtraderp,-1
Updated ,2023-09-26 23:18:49,AAPL,53,WyckoffMode,40161,/u/WyckoffMode/,,APPL (Apple Inc) Two Tiered Wyckoff Distribution Schematic,comment updat event distribut schemat unknown simpli place event purpos know comment updat pull horizont histor support resist level comment updat comment updat possibl candl suppli howev around $190ish potenti suppli event precursor eventu weakn comment updat comment updat accumul schemat comment updat simpli post person futur refer regard action run $190ish suppli point provid anoth updat either sunday monday comment updat certainli look post sever proce transit stairsteppingdown multipl suppli event multipl suppli event precursor weakn offici confirm transit everyon interact mean around format intend proper view intend multipl event result event depict take anticip lockdown begin mainli purpos attempt anoth presidenti elect multipl event result weakn period sideway action fall weakn like multipl weakn event bottom event social polit geopolit financi econom event execut distribut schemat weakn event globalist monetari come desper attempt peopl wake control better control diminish suppli bankrupt collaps supposedli caus event creat purpos creat event desper possibl central bank system approach inflat multipl distract event someth collaps system peopl blame collaps alreadi darkn final be divid propaganda globalist propag republican democrat independ unit everyon abil rentmortgag affect put despair final control effort gratifi unfortun needl bloodsh sleep common human forward final unit prepar importantli awesom,0
Updated ,2023-09-26 23:01:45,US30USD,3,Thrill9r,35,/u/Thrill9r/,Long,US30 BULLISH OUTLOOK,cancel confirm demand pull final demand expect hope creat enter option wait confirm comment thought trade advic analysi,1
,2023-09-26 22:57:00,USDJPY,2,FadeMeIfYouCan,157,/u/FadeMeIfYouCan/,,27092023 - #USDJPY,yesterday wtradingviewcomw1426092023usdjpi strong resist market nice bounc market break though come over bullish usdjpi current strong support,0
,2023-09-26 21:39:28,TSLA,3,Ink_Artist,12,/u/Ink_Artist/,Short,TESLA BEARISH PULLBACK PATTERN ,continu,-1
,2023-09-26 20:54:55,MKRUSDT,1,payamyekta,41,/u/payamyekta/,Short,MKRUSDT short idea,trader wish succ profit observ diverg,-1
,2023-09-26 18:03:25,HFG,1,bratenzwerg,0,/u/bratenzwerg/,Short,Retest to 20 and we take it from there,imagin buisn headwind gather perfect tri discretionari spend american german consum come month deterior econom condit peopl inclin cheaper altern classic supermarket pay dividend over environ rise yield attract almost overbought show weakn weekli reason plausibl retest within come pictur enough street anyway simpl,-1
,2023-09-26 17:32:04,PEPEUSDT,2,SignalNice,5,/u/SignalNice/,Short,We're on our way to the next floor,profil notic predict previou accur downward make megaphon hit upward tarjet,-1
,2023-09-26 16:54:05,AMD,3,kingdips,235,/u/kingdips/,Long,$AMD falling wedge to end today's action. Good sign,fall stock hammer reason except market volatil usual bullish revers bullish close fall doesnt alway swing like anyway rel look bottom trendlin follow insight,1
,2023-09-26 16:47:20,GBPCAD,2,financialBear80672,57,/u/financialBear80672/,Long,GBP/CAD,friend posit gbpcad oversold littl littl pleas,1
,2023-09-26 16:26:14,XAUUSD,2,RGPrime,16,/u/RGPrime/,Long,XAUUSD Which way will it go?,current hold around support breakout either downtrend continu rememb execut analysi difficult,1
,2023-09-26 15:25:31,SPY,1,stewdamus,1465,/u/stewdamus/,Short,H&S on SPY active. Will $410 target be hit?,trader strong dollar straight candl elev help trigger & necklin pattern play support usual expect bounc addit strong support target & question target bottom channel coincid fall,-1
,2023-09-26 15:12:54,GBPNZD,3,VantageMarkets,3804,/u/VantageMarkets/,Short,No clear indication that GBPNZD downward move is coming to an en,gbpnzd expiri indic downward come downsid expect although remain bearish over correct possibl without impact riskreward current level confirm bearish momentum profit target resist support pleas advis format present tradingview provid vantag ‘vantag global limited’ ‘’ thirdparti provid ‘everest fortun ’ pleas remind sole respons trade decis account involv trade inform content intend entir research educ inform purpos constitut invest consult advic invest strategi inform tailor invest specif person therefor involv consider invest object financi situat viewer receiv kindli perform reliabl indic futur result actual result differ materi anticip forwardlook perform statement assum liabil accuraci completen inform content provid herein compani cannot respons omiss mistak damag includ without limit profit relianc inform suppli everest fortun,-1
Updated ,2023-09-26 15:04:27,EURUSD,5,Almambasy,16,/u/Almambasy/,Short,EURUSD BEARISSH,comment target profit form displac fill await trigger,-1
,2023-09-26 14:38:55,GBPUSD,2,KingsFXsignals,150,/u/KingsFXsignals/,,GBPUSD TP HIT ✅,welcom member kingsfxsign 📉📈 provid setup like scenario market follow person setup comment follow,0
,2023-09-26 13:59:27,KNCUSD,3,TheCryptagon,1286,/u/TheCryptagon/,Long,KNCUSD Buy signal. Still room to rise inside this Rectangle.,network crystal kncusd post bullish fractal common month pattern rectangl bottom ralli target follow comment,1
,2023-09-26 13:46:39,GBPUSD,2,davidc8305,5,/u/davidc8305/,Short,GBPUSD Short,premium util liquid initi posit target  improv,-1
Updated ,2023-09-26 12:25:31,XAUUSD,9,MsProTrading,104,/u/MsProTrading/,Short,Gold Target 1903: Still Available? Check Analysis,comment comment invest wise profit succ comment run + close target reach + success achieved✅✅ profit succ comment run + close target reach second + success achieved✅✅ comment run + alreadi close target reach & + success achieved✅✅ close target reach target definit congratul trust trade + ✅ mention previou analysi target alreadi target believ market break resist target market break support target market break resist market target analysi comment comment section wish everyon,-1
,2023-09-26 11:00:07,AVTNPL,2,kunal230803,22,/u/kunal230803/,Long,AVNTPL,get demand approach trendlin breakout khichega,1
Updated ,2023-09-26 10:39:13,EURGBP,3,TradingwithBelieve,34,/u/TradingwithBelieve/,Long,EURGBP Bullish Flag Formed,activ posit close manual profit almost impact expect german busin climat pleas breakeven close target reach timefram trade signal eurgbp technicalanalysi tradingopportun tradingsign trader 👋 potenti trade opportun eurgbp technic analysi 📊 📉 previous bearish firstli timefram wit bearish eurgbp 🐻 📊 opportun current look potenti opportun bullish 📈 buystop \ 🎯 🚀 🚀 💰 invest advic pleas rememb trade carri essenti weldefin trade proper manag stoplo order analysi educ inform purpos consid financi advic research consid toler enter trade favour 🚀📈💰 happytrad profitopportun tradesmart tradingwithbeliev,1
,2023-09-26 10:29:19,SPX,2,Juliac,478,/u/Juliac/,,SPX - Still within longer term supports ,despit difficult month form potenti bearish shoulder format hold respect necklin zoom trade within rise channel form transpir revers channel support toward rise anchor creat possibl support & necklin breach similarli see heavyweight sit respect anchor respect longer bearish breach rise channel market fragil momentum rebound lack cautiou clearer direct disclaim improv success guarant analysi opinion discuss advic kindli dilig accord toler forget manag trail posit size probabl import,0
,2023-09-26 09:48:50,BTCUSD,1,MFFD,21,/u/MFFD/,,Bitcoin Squeeze,squeez monthli ongo noth happen expect decis,0
Updated ,2023-09-26 09:44:05,EURUSD,5,Trwin,627,/u/Trwin/,,EURUSD correction ABC ,activ eurusd,0
,2023-09-26 09:40:02,SHILLER_PE_RATIO_MONTH,2,BallaJi,452,/u/BallaJi/,Short,SHILLER P/E RATIO ... Went Higher than 1929!,equiti shiller higher & shiller use smooth averag use forecast financi market pervert & asset financi crisi appear deflat theyr activ rug market alway creat volatil market opposit mandat sharehold actual,-1
,2023-09-27 07:13:15,USDJPY,11,EliteTradingSignals,18786,/u/EliteTradingSignals/,Short,USD/JPY BEST PLACE TO SELL FROM|SHORT,hellofriend examin usdjpi local uptrend power signal nearbi indic overbought resist target ✅ comment ✅,-1
,2023-09-27 07:10:20,NQ1!,6,FX_Professor,13952,/u/FX_Professor/,,📈 NASDAQ & Bitcoin: Navigating the Volatility 📉 ,trader fxprofessor 👋 nasdaq bitcoin chart market 🎢 nasdaq rollercoast 🎢 track nasdaq close rememb call 🎯 crucial 👀 support hold 🤔 bounc altim 🚀 current 🐄 market financeyahocomnetoday200313275html bitcoin unshak 💎 bullish bitcoin 🐂 morgan make crypto rememb theyv buy behind 🤫 morgan wreuterscomtechsactions20230926 🤷‍♂️ nasdaq support 📈 break 📉 stay bitcoin matter 🚀 senat fund gamechang 🏛️ senat fund winvestingcomnevingmarkets3183781 updat everyon ✌️ fxprofessor 💙,0
,2023-09-27 07:06:43,EURUSD,5,FXOpen,13952,/broker/FXOpen/,,EUR/USD Takes Hit,eurusd start declin support import takeaway eurusd analysi · struggl resist declin dollar · bearish form resist hourli eurusd fxopen eurusd technic analysi hourli eurusd fxopen fail resist start declin support dollar mention previou analysi 50hour simpl move averag trade current show bearish immedi resist upsid  retrac downward bearish form resist 50hour simpl move averag resist  retrac downward upsid toward resist toward downsid immedi support eurusd support downsid support toward articl repres opinion compani oper fxopen constru solicit recommend respect product servic provid compani oper fxopen consid financi advic,0
,2023-09-27 06:43:12,GOLD,2,nezam02,3897,/u/nezam02/,Short,XAUUSD Top-down analysis ,trader complet multipl timefram analysi signific trade opportun analysi action confirm button analysi comment question analysi,-1
Updated ,2023-09-27 06:40:44,XAUUSD,3,alibadshah88,1549,/u/alibadshah88/,Long,$xauusd #xauusd #elliottwave #gold long wave5 26sept23,activ comment cancel assumpt anyth happen trade financi advic educ purpos kindli thank,1
,2023-09-27 05:57:12,DXY,2,TrendTamer_Trading,9,/u/TrendTamer_Trading/,Short,DXY trading strategy when USD increases in price,button currenc analyst forexl toronto canada “ septemb treasuri yield spillov impact currenc market previous market expect econom worsen minneapoli presid kashkari septemb  chanc interest complet addr inflat releas show singlefamili unit state expect august annual growth continu increas second consecut month meanwhil consum confid decreas second consecut septemb concern rise price opposit direct decreas  lowest,-1
